person_mal_id,url,website_url,image_url,name,given_name,family_name,birthday,favorites,relevant_location
15151,https://myanimelist.net/people/15151/Hiroaki_Sano,http://www.swary.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Hiroaki Sano,広明,佐野,unknown,5,"Cape Town, South Africa"
15153,https://myanimelist.net/people/15153/John_Wolskel,N/A,https://cdn.myanimelist.net/images/voiceactors/3/66379.jpg,John Wolskel,unknown,unknown,unknown,7,"Sapporo, Japan"
15155,https://myanimelist.net/people/15155/Pamela_Weidner,N/A,https://cdn.myanimelist.net/images/voiceactors/2/16077.jpg,Pamela Weidner,unknown,unknown,unknown,0,"New York, USA"
15157,https://myanimelist.net/people/15157/Michael_Brady,N/A,https://cdn.myanimelist.net/images/voiceactors/1/16081.jpg,Michael Brady,unknown,unknown,unknown,0,"New York, USA"
15159,https://myanimelist.net/people/15159/Shaun_Orourke,N/A,https://cdn.myanimelist.net/images/voiceactors/1/16085.jpg,Shaun O'rourke,unknown,unknown,unknown,0,"Paris, France"
15161,https://myanimelist.net/people/15161/Scott_Simpson,N/A,https://cdn.myanimelist.net/images/voiceactors/2/16087.jpg,Scott Simpson,unknown,unknown,unknown,1,"New York, USA"
15163,https://myanimelist.net/people/15163/Rick_Forrester,http://www.rickforrester.com/,https://cdn.myanimelist.net/images/voiceactors/3/16099.jpg,Rick Forrester,unknown,unknown,unknown,0,"London, UK"
15165,https://myanimelist.net/people/15165/Shane_Callahan,http://www.shanecallahan.com/,https://cdn.myanimelist.net/images/voiceactors/1/16107.jpg,Shane Callahan,unknown,unknown,unknown,0,"Los Angeles, USA"
15167,https://myanimelist.net/people/15167/Rin_Narusaka,http://nelne.sakura.ne.jp/wp/,https://cdn.myanimelist.net/images/voiceactors/1/16119.jpg,Rin Narusaka,リン,鳴坂,unknown,18,"London, UK"
15169,https://myanimelist.net/people/15169/Momoko_Sakura,https://sakuraproduction.jp/,https://cdn.myanimelist.net/images/voiceactors/3/53410.jpg,Momoko Sakura,ももこ,さくら,1965-05-08T00:00:00+00:00,19,"Madrid, Spain"
15171,https://myanimelist.net/people/15171/Ena_Shimokawa,http://www.pro-tanc.com/talent/f/sa/shimokawaena/01.html,https://cdn.myanimelist.net/images/voiceactors/1/18075.jpg,Ena Shimokawa,江那,下川,unknown,0,"Chicago, USA"
15173,https://myanimelist.net/people/15173/Shinta_Sakayama,http://umehatago.syoutikubai.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Shinta Sakayama,しん太,茶菓山,unknown,8,"Chicago, USA"
15175,https://myanimelist.net/people/15175/Yousuke_Naka,http://www.mausu.net/talent/tpdb_view.cgi?UID=116,https://cdn.myanimelist.net/images/voiceactors/1/16157.jpg,Yousuke Naka,庸助,中,1930-03-30T00:00:00+00:00,0,"Nagoya, Japan"
15177,https://myanimelist.net/people/15177/Toru_Shinagawa,http://www.knockoutinc.net/profile/shinagawa.html,https://cdn.myanimelist.net/images/voiceactors/2/16159.jpg,Toru Shinagawa,徹,品川,1935-12-14T00:00:00+00:00,0,"Chicago, USA"
15179,https://myanimelist.net/people/15179/Hiroaki_Sano,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Hiroaki Sano,弘明,佐野,unknown,3,"Nagoya, Japan"
15181,https://myanimelist.net/people/15181/Satoko_Kimura,http://satoko-kimura.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Satoko Kimura,聡子,木村,1976-12-13T00:00:00+00:00,0,"Madrid, Spain"
15183,https://myanimelist.net/people/15183/Takanobu_Hozumi,N/A,https://cdn.myanimelist.net/images/voiceactors/3/16171.jpg,Takanobu Hozumi,隆信,穂積,1931-07-20T00:00:00+00:00,0,"New York, USA"
15185,https://myanimelist.net/people/15185/Satoko_Okudera,N/A,https://cdn.myanimelist.net/images/voiceactors/2/16167.jpg,Satoko Okudera,佐渡子,奥寺,unknown,23,"Osaka, Japan"
15187,https://myanimelist.net/people/15187/Takaaki_Yamashita,N/A,https://cdn.myanimelist.net/images/voiceactors/3/16173.jpg,Takaaki Yamashita,高明,山下,1967-03-09T00:00:00+00:00,6,"Nagoya, Japan"
15189,https://myanimelist.net/people/15189/Shingo_Adachi,N/A,https://cdn.myanimelist.net/images/voiceactors/3/53778.jpg,Shingo Adachi,慎吾,足立,unknown,36,"Houston, USA"
15191,https://myanimelist.net/people/15191/Masatake_Yamamoto,http://mukkororin.laff.jp/,https://cdn.myanimelist.net/images/voiceactors/2/16193.jpg,Masatake Yamamoto,正剛,山本,1979-04-19T00:00:00+00:00,0,"São Paulo, Brazil"
15193,https://myanimelist.net/people/15193/Haruka_Shibuya,http://www.bungakuza.com/member/prof/shibuya-haruka.htm,https://cdn.myanimelist.net/images/voiceactors/3/16203.jpg,Haruka Shibuya,はるか,渋谷,1982-01-07T00:00:00+00:00,0,"Sapporo, Japan"
15195,https://myanimelist.net/people/15195/Chise_Hano,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Chise Hano,ちせ,羽野,unknown,0,"Nagoya, Japan"
15197,https://myanimelist.net/people/15197/Torico_Yamada,http://tiger.milk.tc/cube/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Torico Yamada,酉子,山田,unknown,0,"Los Angeles, USA"
15199,https://myanimelist.net/people/15199/Pauline_Newstone,N/A,https://cdn.myanimelist.net/images/voiceactors/1/18031.jpg,Pauline Newstone,unknown,unknown,1943-08-13T00:00:00+00:00,1,"Sydney, Australia"
15201,https://myanimelist.net/people/15201/Suzanne_Goldish,http://www.goldish.net/,https://cdn.myanimelist.net/images/voiceactors/2/72945.jpg,Suzanne Goldish,unknown,unknown,unknown,1,"Madrid, Spain"
15203,https://myanimelist.net/people/15203/Mario_Yamada,http://kikirarablog.blog31.fc2.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Mario Yamada,まりお,山田,unknown,2,"Osaka, Japan"
15205,https://myanimelist.net/people/15205/Miku_Hatsune,http://www.crypton.co.jp/mp/pages/prod/vocaloid/cv01.jsp,https://cdn.myanimelist.net/images/voiceactors/3/67695.jpg,Miku Hatsune,ミク,初音,2007-08-31T00:00:00+00:00,8622,"London, UK"
15207,https://myanimelist.net/people/15207/Itsura_Inami,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Itsura Inami,一良,稲見,unknown,0,"Berlin, Germany"
15209,https://myanimelist.net/people/15209/Doug_Parker,N/A,https://cdn.myanimelist.net/images/voiceactors/2/18033.jpg,Doug Parker,unknown,unknown,1957-12-17T00:00:00+00:00,0,"Berlin, Germany"
15211,https://myanimelist.net/people/15211/Mikio_Igarashi,N/A,https://cdn.myanimelist.net/images/voiceactors/2/43144.jpg,Mikio Igarashi,みきお,いがらし,1955-01-13T00:00:00+00:00,1,"Chicago, USA"
15213,https://myanimelist.net/people/15213/Mikiko_Miki,http://www.seinenza.com/profile/data/miki_mikiko.html,https://cdn.myanimelist.net/images/voiceactors/1/16233.jpg,Mikiko Miki,unknown,unknown,1961-07-09T00:00:00+00:00,0,"Paris, France"
15215,https://myanimelist.net/people/15215/Cecilia_Gispert,http://www.ceciliagispert.com/,https://cdn.myanimelist.net/images/voiceactors/1/18041.jpg,Cecilia Gispert,unknown,unknown,1957-07-31T00:00:00+00:00,0,"San Francisco, USA"
15217,https://myanimelist.net/people/15217/Nobuo_Tomisawa,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Nobuo Tomisawa,信雄,富沢,1951-12-26T00:00:00+00:00,1,"Yokohama, Japan"
15219,https://myanimelist.net/people/15219/Kazuhide_Tomonaga,N/A,https://cdn.myanimelist.net/images/voiceactors/3/18025.jpg,Kazuhide Tomonaga,和秀,友永,1952-04-28T00:00:00+00:00,13,"Tokyo, Japan"
15221,https://myanimelist.net/people/15221/FUNKIST,http://funkist.info/,https://cdn.myanimelist.net/images/voiceactors/2/16277.jpg,FUNKIST,ファンキスト,unknown,unknown,49,"New York, USA"
15223,https://myanimelist.net/people/15223/Hiroshi_Shimizu,N/A,https://cdn.myanimelist.net/images/voiceactors/1/65881.jpg,Hiroshi Shimizu,洋,清水,unknown,2,"Tokyo, Japan"
15225,https://myanimelist.net/people/15225/Shigeru_Fujita,N/A,https://cdn.myanimelist.net/images/voiceactors/3/72709.jpg,Shigeru Fujita,しげる,藤田,unknown,1,"Los Angeles, USA"
15227,https://myanimelist.net/people/15227/Kaya_Kizaki,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kaya Kizaki,火也,城崎,unknown,5,"Madrid, Spain"
15229,https://myanimelist.net/people/15229/Kazuhisa_Nakamura,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kazuhisa Nakamura,和久,中村,unknown,1,"Madrid, Spain"
15231,https://myanimelist.net/people/15231/Asano,http://asano4124.web.fc2.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Asano,unknown,あさの,1990-12-11T00:00:00+00:00,0,"Tokyo, Japan"
15233,https://myanimelist.net/people/15233/Botan_Yamada,N/A,https://cdn.myanimelist.net/images/voiceactors/3/16279.jpg,Botan Yamada,ぼたん,山田,unknown,0,"Tokyo, Japan"
15235,https://myanimelist.net/people/15235/Naoyoshi_Shiotani,https://twitter.com/#!/n_shiotani,https://cdn.myanimelist.net/images/voiceactors/3/44607.jpg,Naoyoshi Shiotani,直義,塩谷,1977-12-27T00:00:00+00:00,72,"London, UK"
15237,https://myanimelist.net/people/15237/Yuta_Odagaki,http://www.81produce.co.jp/list.cgi?man+0531111273030,https://cdn.myanimelist.net/images/voiceactors/3/40534.jpg,Yuta Odagaki,悠太,小田柿,1984-07-29T00:00:00+00:00,0,"Chicago, USA"
15239,https://myanimelist.net/people/15239/Romeo_Tanaka,N/A,https://cdn.myanimelist.net/images/voiceactors/2/46929.jpg,Romeo Tanaka,ロミオ,田中,1973-06-06T00:00:00+00:00,189,"Osaka, Japan"
15241,https://myanimelist.net/people/15241/Masatoshi_Kii,http://www.earlywing.co.jp/talent-cat/male_2/,https://cdn.myanimelist.net/images/voiceactors/1/57269.jpg,Masatoshi Kii,昌利,紀,unknown,0,"Berlin, Germany"
15243,https://myanimelist.net/people/15243/Yukito_Watase,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yukito Watase,行人,渡瀬,unknown,0,"Nagoya, Japan"
15245,https://myanimelist.net/people/15245/So_Eun_Lee,N/A,https://cdn.myanimelist.net/images/voiceactors/3/16365.jpg,So Eun Lee,소은,이,1980-07-19T00:00:00+00:00,1,"Tokyo, Japan"
15247,https://myanimelist.net/people/15247/SKE48,http://www.ske48.co.jp/,https://cdn.myanimelist.net/images/voiceactors/1/16367.jpg,SKE48,unknown,unknown,unknown,17,"Paris, France"
15249,https://myanimelist.net/people/15249/Mitsue_Yamazaki,N/A,https://cdn.myanimelist.net/images/voiceactors/3/78823.jpg,Mitsue Yamazaki,みつえ,山﨑,unknown,32,"London, UK"
15251,https://myanimelist.net/people/15251/Naomi_Iwata,http://www.iwatanaomi.com/,https://cdn.myanimelist.net/images/voiceactors/2/16385.jpg,Naomi Iwata,ナオミ,イワタ,1960-04-04T00:00:00+00:00,30,"Los Angeles, USA"
15253,https://myanimelist.net/people/15253/Hironori_Ueno,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Hironori Ueno,大典,上野,unknown,0,"London, UK"
15255,https://myanimelist.net/people/15255/Handsome_Kenya,http://handsomekenya.jp/,https://cdn.myanimelist.net/images/voiceactors/3/16389.jpg,Handsome Kenya,ハンサム ケンヤ,unknown,1987-10-30T00:00:00+00:00,3,"São Paulo, Brazil"
15257,https://myanimelist.net/people/15257/Alexandra_Valle,N/A,https://cdn.myanimelist.net/images/voiceactors/1/16397.jpg,Alexandra Valle,unknown,unknown,unknown,0,"Tokyo, Japan"
15259,https://myanimelist.net/people/15259/Ransuke_Kuroi,N/A,https://cdn.myanimelist.net/images/voiceactors/3/25903.jpg,Ransuke Kuroi,嵐輔,黒井,1987-02-03T00:00:00+00:00,2,"London, UK"
15261,https://myanimelist.net/people/15261/Kuro_Nijyou,http://nijyoukuro.blog64.fc2.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kuro Nijyou,クロ,二条,unknown,0,"Nagoya, Japan"
15263,https://myanimelist.net/people/15263/Miwa_Kitahara,N/A,https://cdn.myanimelist.net/images/voiceactors/2/83689.jpg,Miwa Kitahara,美和,北原,unknown,4,"Chicago, USA"
15265,https://myanimelist.net/people/15265/Hiroyuki_Kikuta,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Hiroyuki Kikuta,洋之,菊田,1968-05-02T00:00:00+00:00,0,"Los Angeles, USA"
15267,https://myanimelist.net/people/15267/Yuugo_Okuma,http://www.geocities.jp/kuma_underman/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuugo Okuma,ゆうご,大熊,unknown,1,"New York, USA"
15269,https://myanimelist.net/people/15269/FROGMAN,N/A,https://cdn.myanimelist.net/images/voiceactors/3/86913.jpg,FROGMAN,unknown,unknown,1971-04-09T00:00:00+00:00,10,"Yokohama, Japan"
15271,https://myanimelist.net/people/15271/CHuN,http://blog.yam.com/achunchun,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,CHuN,unknown,CHuN,unknown,5,"Berlin, Germany"
15273,https://myanimelist.net/people/15273/Yuu_Aoki,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuu Aoki,優,青木,unknown,0,"New York, USA"
15275,https://myanimelist.net/people/15275/Akira_Furuta,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Akira Furuta,アキラ,古田,unknown,0,"Rome, Italy"
15277,https://myanimelist.net/people/15277/Akira_Ooyama,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Akira Ooyama,玲,大山,unknown,1,"New York, USA"
15279,https://myanimelist.net/people/15279/Atsushi_Ooba,N/A,https://cdn.myanimelist.net/images/voiceactors/2/16447.jpg,Atsushi Ooba,敦,大場,1981-12-19T00:00:00+00:00,0,"Madrid, Spain"
15281,https://myanimelist.net/people/15281/Yusuke_Oguri,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yusuke Oguri,雄介,小栗,1970-09-18T00:00:00+00:00,0,"Houston, USA"
15283,https://myanimelist.net/people/15283/Shizuka_Kudou,N/A,https://cdn.myanimelist.net/images/voiceactors/1/16429.jpg,Shizuka Kudou,静香,工藤,1970-04-14T00:00:00+00:00,5,"New York, USA"
15285,https://myanimelist.net/people/15285/Diana_Wynne_Jones,N/A,https://cdn.myanimelist.net/images/voiceactors/3/31067.jpg,Diana Wynne Jones,unknown,unknown,1934-08-16T00:00:00+00:00,16,"Paris, France"
15287,https://myanimelist.net/people/15287/Lc5,http://www.lc5.jp/,https://cdn.myanimelist.net/images/voiceactors/3/16409.jpg,Lc5,unknown,Lc5,unknown,6,"Berlin, Germany"
15289,https://myanimelist.net/people/15289/Herman_Melville,N/A,https://cdn.myanimelist.net/images/voiceactors/1/16403.jpg,Herman Melville,unknown,unknown,1819-08-01T00:00:00+00:00,13,"Chicago, USA"
15291,https://myanimelist.net/people/15291/Chae_Eon_Han,N/A,https://cdn.myanimelist.net/images/voiceactors/2/16451.jpg,Chae Eon Han,채언,한,1973-11-08T00:00:00+00:00,7,"Los Angeles, USA"
15293,https://myanimelist.net/people/15293/Akiko_Abe,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Akiko Abe,暁子,阿部,unknown,2,"San Francisco, USA"
15295,https://myanimelist.net/people/15295/Emilie_Brown,N/A,https://cdn.myanimelist.net/images/voiceactors/2/40609.jpg,Emilie Brown,unknown,unknown,1971-01-26T00:00:00+00:00,1,"San Francisco, USA"
15299,https://myanimelist.net/people/15299/Min_Seok_Kim,N/A,https://cdn.myanimelist.net/images/voiceactors/1/16483.jpg,Min Seok Kim,민석,김,1962-07-23T00:00:00+00:00,1,"Los Angeles, USA"
15301,https://myanimelist.net/people/15301/Jong_Gu_Lee,N/A,https://cdn.myanimelist.net/images/voiceactors/3/16485.jpg,Jong Gu Lee,종구,이,1951-02-23T00:00:00+00:00,0,"Paris, France"
15303,https://myanimelist.net/people/15303/Seizoh_Ebisubashi,http://www.ebith.com/,https://cdn.myanimelist.net/images/voiceactors/3/16487.jpg,Seizoh Ebisubashi,政造,戎橋,1969-01-21T00:00:00+00:00,11,"Los Angeles, USA"
15305,https://myanimelist.net/people/15305/Mahiro_Satou,http://mahiroro.blog.fc2.com,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Mahiro Satou,真裕,佐藤,unknown,13,"Los Angeles, USA"
15307,https://myanimelist.net/people/15307/Sumiya,http://www8.plala.or.jp/furuike/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Sumiya,unknown,スミヤ,unknown,3,"San Francisco, USA"
15309,https://myanimelist.net/people/15309/Masahiro_Ogata,http://www.go-coo.com/profile/masahiro-og.html,https://cdn.myanimelist.net/images/voiceactors/1/16497.jpg,Masahiro Ogata,雅宏,尾形,1972-05-05T00:00:00+00:00,0,"Cape Town, South Africa"
15311,https://myanimelist.net/people/15311/Ken_Nishida,http://www.geocities.jp/ramii_kn_psa/,https://cdn.myanimelist.net/images/voiceactors/3/16501.jpg,Ken Nishida,健,西田,1945-06-24T00:00:00+00:00,1,"Nagoya, Japan"
15313,https://myanimelist.net/people/15313/Jingmei_Zhang,N/A,https://cdn.myanimelist.net/images/voiceactors/2/16073.jpg,Jingmei Zhang,靜美,張,unknown,0,"Nagoya, Japan"
15315,https://myanimelist.net/people/15315/Riraru,http://colorsrrr.web.fc2.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Riraru,unknown,リラル,unknown,0,"Yokohama, Japan"
15317,https://myanimelist.net/people/15317/Sousou_Sakakibara,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Sousou Sakakibara,宗々,榊原,unknown,4,"London, UK"
15319,https://myanimelist.net/people/15319/Miku_Sawai,https://www.sonymusic.co.jp/artist/mikusawai/,https://cdn.myanimelist.net/images/voiceactors/2/30095.jpg,Miku Sawai,美空,沢井,1993-09-16T00:00:00+00:00,98,"Los Angeles, USA"
15321,https://myanimelist.net/people/15321/Riku_Moriyama,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Riku Moriyama,理来,森山,unknown,0,"New York, USA"
15323,https://myanimelist.net/people/15323/Gileno_Santoro,N/A,https://cdn.myanimelist.net/images/voiceactors/2/62272.jpg,Gileno Santoro,unknown,unknown,1948-10-22T00:00:00+00:00,10,"Yokohama, Japan"
15325,https://myanimelist.net/people/15325/Fábio_Tomasini,N/A,https://cdn.myanimelist.net/images/voiceactors/2/16495.jpg,Fábio Tomasini,unknown,unknown,1949-11-25T00:00:00+00:00,1,"Rome, Italy"
15327,https://myanimelist.net/people/15327/Atsuro_Watabe,N/A,https://cdn.myanimelist.net/images/voiceactors/1/16513.jpg,Atsuro Watabe,渡部篤郎 (わたべ あつろう),unknown,1968-05-05T00:00:00+00:00,3,"Los Angeles, USA"
15329,https://myanimelist.net/people/15329/Iimiya_Hayato,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Iimiya Hayato,飯宮,unknown,unknown,5,"London, UK"
15333,https://myanimelist.net/people/15333/Kei_Sazane,N/A,https://cdn.myanimelist.net/images/voiceactors/1/67255.jpg,Kei Sazane,啓,細音,unknown,43,"Osaka, Japan"
15335,https://myanimelist.net/people/15335/Kyoko_Fujimoto,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kyoko Fujimoto,恭子,藤本,unknown,0,"Osaka, Japan"
15337,https://myanimelist.net/people/15337/Tamao_Hayashi,http://www.aigumi.com/woman/hayashi_tamao/ht_p.html,https://cdn.myanimelist.net/images/voiceactors/3/16541.jpg,Tamao Hayashi,玉緒,林,1962-08-23T00:00:00+00:00,0,"Tokyo, Japan"
15339,https://myanimelist.net/people/15339/Shoko_Saito,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Shoko Saito,庄子,斉藤,1963-01-22T00:00:00+00:00,0,"New York, USA"
15341,https://myanimelist.net/people/15341/Yoriko_Hoshi,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yoriko Hoshi,よりこ,ほし,unknown,0,"Chicago, USA"
15343,https://myanimelist.net/people/15343/Toyo_Isshiki,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Toyo Isshiki,unknown,unknown,unknown,0,"Nagoya, Japan"
15345,https://myanimelist.net/people/15345/Nichoume_Yamada,http://2yctaisa.blog.fc2.com,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Nichoume Yamada,2丁目,山田,unknown,5,"New York, USA"
15347,https://myanimelist.net/people/15347/Rebecca_Winters,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Rebecca Winters,unknown,unknown,unknown,1,"Tokyo, Japan"
15349,https://myanimelist.net/people/15349/Senta_Nakazawa,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Senta Nakazawa,泉汰,中澤,unknown,0,"New York, USA"
15351,https://myanimelist.net/people/15351/Yuki_Narumi,https://ameblo.jp/narumi-rhythm/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuki Narumi,柚希,成海,unknown,0,"Osaka, Japan"
15353,https://myanimelist.net/people/15353/Kim_Lawrence,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kim Lawrence,unknown,unknown,unknown,0,"Osaka, Japan"
15355,https://myanimelist.net/people/15355/Bareisho,http://bareishobatake.wix.com/oimobatake,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Bareisho,unknown,馬鈴薯,unknown,0,"Tokyo, Japan"
15357,https://myanimelist.net/people/15357/saitom,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,saitom,unknown,saitom,unknown,13,"London, UK"
15359,https://myanimelist.net/people/15359/Hiro,http://dismaless.web.fc2.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Hiro,unknown,博,unknown,37,"Mexico City, Mexico"
15361,https://myanimelist.net/people/15361/Maki_Miyoshi,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Maki Miyoshi,マキ,三次,unknown,3,"London, UK"
15363,https://myanimelist.net/people/15363/Juntarou_Aoki,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Juntarou Aoki,潤太朗,青木,unknown,0,"Osaka, Japan"
15365,https://myanimelist.net/people/15365/Yoshiko_Hanatsu,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yoshiko Hanatsu,美子,花津,unknown,0,"Cape Town, South Africa"
15367,https://myanimelist.net/people/15367/Shirley_Rogers,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Shirley Rogers,unknown,unknown,unknown,0,"Sydney, Australia"
15369,https://myanimelist.net/people/15369/Yoshimi_Natsu,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yoshimi Natsu,よしみ,夏,unknown,0,"Chicago, USA"
15371,https://myanimelist.net/people/15371/Kathryn_Ross,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kathryn Ross,unknown,unknown,unknown,0,"Osaka, Japan"
15373,https://myanimelist.net/people/15373/Yoshie_Katou,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yoshie Katou,よし江,加藤,unknown,1,"Paris, France"
15375,https://myanimelist.net/people/15375/Makoto_Mano,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Makoto Mano,真,真野,unknown,0,"Mumbai, India"
15377,https://myanimelist.net/people/15377/Kika_Takano,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kika Takano,unknown,unknown,unknown,0,"Berlin, Germany"
15379,https://myanimelist.net/people/15379/Katsuyuki_Toda,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Katsuyuki Toda,勝之,とだ,unknown,0,"London, UK"
15381,https://myanimelist.net/people/15381/Kei_Kawaguchi,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kei Kawaguchi,けい,河口,unknown,0,"London, UK"
15383,https://myanimelist.net/people/15383/Motoko_Mori,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Motoko Mori,素子,森,unknown,0,"Sydney, Australia"
15385,https://myanimelist.net/people/15385/Leigh_Michaels,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Leigh Michaels,unknown,unknown,unknown,0,"Tokyo, Japan"
15387,https://myanimelist.net/people/15387/Ritsuka_Amane,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Ritsuka Amane,りつか,あまね,unknown,0,"Osaka, Japan"
15389,https://myanimelist.net/people/15389/Emiko_Inoue,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Emiko Inoue,恵美子,井上,unknown,1,"Madrid, Spain"
15391,https://myanimelist.net/people/15391/Emma_Darcy,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Emma Darcy,unknown,unknown,unknown,1,"Osaka, Japan"
15393,https://myanimelist.net/people/15393/Otapyon,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Otapyon,unknown,おたぴょん,unknown,0,"New York, USA"
15395,https://myanimelist.net/people/15395/Monaco_Sena,http://montecarloya.gozaru.jp/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Monaco Sena,モナコ,瀬菜,unknown,0,"Sapporo, Japan"
15397,https://myanimelist.net/people/15397/Ezawa,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Ezawa,unknown,unknown,unknown,0,"Nagoya, Japan"
15399,https://myanimelist.net/people/15399/Lily_Umiyuki,http://metrolily.blog.fc2.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Lily Umiyuki,リリ,海行,unknown,7,"Tokyo, Japan"
15401,https://myanimelist.net/people/15401/Kenya_Ooba,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kenya Ooba,賢哉,大庭,unknown,0,"Houston, USA"
15403,https://myanimelist.net/people/15403/Arata_Suzui,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Arata Suzui,アラタ,鈴井,unknown,0,"Los Angeles, USA"
15405,https://myanimelist.net/people/15405/CHIHIRO,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,CHIHIRO,unknown,CHIHIRO,unknown,2,"Houston, USA"
15407,https://myanimelist.net/people/15407/Kiyo_Komizu,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kiyo Komizu,きよ,湖水,unknown,3,"New York, USA"
15409,https://myanimelist.net/people/15409/Maki_Oosawa,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Maki Oosawa,まき,大沢,unknown,0,"Mexico City, Mexico"
15411,https://myanimelist.net/people/15411/Naiki_Mizuno,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Naiki Mizuno,内木,ミズノ,unknown,0,"San Francisco, USA"
