person_mal_id,url,website_url,image_url,name,given_name,family_name,birthday,favorites,relevant_location
10364,https://myanimelist.net/people/10364/Motohiro_Hata,http://www.office-augusta.com/hata/,https://cdn.myanimelist.net/images/voiceactors/3/81817.jpg,Motohiro Hata,基博,秦,1980-10-11T00:00:00+00:00,99,"Nagoya, Japan"
10365,https://myanimelist.net/people/10365/Tomoko_Nakajima,http://ameblo.jp/tomoko-nakajima/,https://cdn.myanimelist.net/images/voiceactors/1/8759.jpg,Tomoko Nakajima,知子,中島,1971-08-26T00:00:00+00:00,0,"Berlin, Germany"
10366,https://myanimelist.net/people/10366/Katsuyuki_Kodera,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Katsuyuki Kodera,かつゆき,こでら,,0,"Yokohama, Japan"
10367,https://myanimelist.net/people/10367/Connor_Heaton,,https://cdn.myanimelist.net/images/voiceactors/3/8758.jpg,Connor Heaton,,,,1,"Mexico City, Mexico"
10368,https://myanimelist.net/people/10368/Megumi_Tano,http://haikyo.co.jp/profile/profile.php?ActorID=11497,https://cdn.myanimelist.net/images/voiceactors/2/33369.jpg,Megumi Tano,めぐみ,田野,1968-12-28T00:00:00+00:00,2,"Rome, Italy"
10369,https://myanimelist.net/people/10369/Lilpri,http://lilpri.tv/chara.html,https://cdn.myanimelist.net/images/voiceactors/1/8775.jpg,Lilpri,リルぷりっ,,,5,"New York, USA"
10370,https://myanimelist.net/people/10370/Reijhiro_Kikaider,http://tamakara.blog63.fc2.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Reijhiro Kikaider,零士朗,奇械田,,6,"New York, USA"
10371,https://myanimelist.net/people/10371/Genta,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Genta,,げんた,,2,"Osaka, Japan"
10372,https://myanimelist.net/people/10372/Seisuke_Akari,http://aruio.mimoza.jp/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Seisuke Akari,誠助,明,,0,"São Paulo, Brazil"
10373,https://myanimelist.net/people/10373/Osamu_Kobayashi,,https://cdn.myanimelist.net/images/voiceactors/2/12706.jpg,Osamu Kobayashi,修,小林,1934-11-22T00:00:00+00:00,0,"London, UK"
10374,https://myanimelist.net/people/10374/Osamu_Kobayashi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Osamu Kobayashi,治,小林,1945-01-09T00:00:00+00:00,2,"Tokyo, Japan"
10376,https://myanimelist.net/people/10376/Nizou_Yamamoto,,https://cdn.myanimelist.net/images/voiceactors/2/76697.jpg,Nizou Yamamoto,二三,山本,1953-06-27T00:00:00+00:00,10,"Chicago, USA"
10377,https://myanimelist.net/people/10377/Harume_Kosaka,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Harume Kosaka,春女,小坂,,21,"Tokyo, Japan"
10378,https://myanimelist.net/people/10378/Mako_Komao,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Mako Komao,真子,駒尾,1982-03-06T00:00:00+00:00,1,"San Francisco, USA"
10379,https://myanimelist.net/people/10379/Mayu_Taumi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Mayu Taumi,まゆ,たうみ,,0,"Chicago, USA"
10380,https://myanimelist.net/people/10380/SHIWO,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,SHIWO,シヲ,,,0,"Tokyo, Japan"
10381,https://myanimelist.net/people/10381/Patrick_W_Reid,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Patrick W. Reid,,,,0,"Berlin, Germany"
10383,https://myanimelist.net/people/10383/Nobara_Nonaka,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Nobara Nonaka,のばら,野中,,2,"Nagoya, Japan"
10384,https://myanimelist.net/people/10384/Hiroshi_Nishikiori,,https://cdn.myanimelist.net/images/voiceactors/3/53826.jpg,Hiroshi Nishikiori,博,錦織,1966-05-20T00:00:00+00:00,15,"Houston, USA"
10385,https://myanimelist.net/people/10385/Nica_Kitabeppu,,https://cdn.myanimelist.net/images/voiceactors/1/8786.jpg,Nica Kitabeppu,ニカ,北別府,,2,"London, UK"
10386,https://myanimelist.net/people/10386/Kei_Hiiragi,http://raspberyl.web.fc2.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kei Hiiragi,圭,柊,,0,"Mumbai, India"
10387,https://myanimelist.net/people/10387/Izumi_Sunohara,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Izumi Sunohara,いずみ,春原,,1,"Chicago, USA"
10388,https://myanimelist.net/people/10388/Hyerin_Kim,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Hyerin Kim,혜린,김,1962-09-04T00:00:00+00:00,0,"São Paulo, Brazil"
10389,https://myanimelist.net/people/10389/Oniroku_Dan,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Oniroku Dan,鬼六,団,1931-04-16T00:00:00+00:00,1,"New York, USA"
10390,https://myanimelist.net/people/10390/Kristen_Rutherford,http://www.slateyourname.blogspot.com/,https://cdn.myanimelist.net/images/voiceactors/3/8787.jpg,Kristen Rutherford,,,,1,"Madrid, Spain"
10391,https://myanimelist.net/people/10391/Kengo_Marei,,https://cdn.myanimelist.net/images/voiceactors/2/22800.jpg,Kengo Marei,けんご,稀井,,1,"Nagoya, Japan"
10392,https://myanimelist.net/people/10392/Hatsumi_Takada,http://toritorioffice.com/talent/takada.html,https://cdn.myanimelist.net/images/voiceactors/3/83950.jpg,Hatsumi Takada,初美,高田,1985-11-19T00:00:00+00:00,61,"Paris, France"
10393,https://myanimelist.net/people/10393/Moku_Ujiie,http://www80.sakura.ne.jp/~lop-eared/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Moku Ujiie,もく,氏家,,7,"Tokyo, Japan"
10394,https://myanimelist.net/people/10394/Hico_Yamanaka,,https://cdn.myanimelist.net/images/voiceactors/3/78698.jpg,Hico Yamanaka,ヒコ,山中,,2,"Cape Town, South Africa"
10395,https://myanimelist.net/people/10395/Péter_Galambos,,https://cdn.myanimelist.net/images/voiceactors/1/8795.jpg,Péter Galambos,,,,1,"Mumbai, India"
10396,https://myanimelist.net/people/10396/Jan_Rabson,http://janrabson.com/,https://cdn.myanimelist.net/images/voiceactors/3/40999.jpg,Jan Rabson,,,1954-06-14T00:00:00+00:00,3,"Los Angeles, USA"
10397,https://myanimelist.net/people/10397/Fujimaru_Uchida,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Fujimaru Uchida,藤丸,うちだ,,0,"Houston, USA"
10398,https://myanimelist.net/people/10398/Hiroshi_Takahashi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Hiroshi Takahashi,洋,高橋,,1,"San Francisco, USA"
10399,https://myanimelist.net/people/10399/Matsuo_Matsuo,http://osawa-inc.co.jp/infos/index/00078,https://cdn.myanimelist.net/images/voiceactors/2/12500.jpg,Matsuo Matsuo,まつお,松尾,1963-06-19T00:00:00+00:00,0,"Sapporo, Japan"
10400,https://myanimelist.net/people/10400/Waka_Katase,http://navi0708.blog50.fc2.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Waka Katase,わか,片瀬,,0,"London, UK"
10401,https://myanimelist.net/people/10401/Erin_Fitzgerald,http://erinfitzvo.com/,https://cdn.myanimelist.net/images/voiceactors/3/39465.jpg,Erin Fitzgerald,,,1977-09-21T00:00:00+00:00,132,"Paris, France"
10402,https://myanimelist.net/people/10402/Nene_Jounouchi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Nene Jounouchi,寧々,城之内,,0,"Houston, USA"
10403,https://myanimelist.net/people/10403/Linda_Gyuunyuu,http://lindablog.blog90.fc2.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Linda Gyuunyuu,リンダ,牛乳,,1,"Osaka, Japan"
10404,https://myanimelist.net/people/10404/Rokuroichi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Rokuroichi,ロクロイチ,,,17,"São Paulo, Brazil"
10405,https://myanimelist.net/people/10405/Shuninta_Amano,http://love-sexy.pandora.nu/,https://cdn.myanimelist.net/images/voiceactors/2/28347.jpg,Shuninta Amano,しゅにんた,天野,,132,"Osaka, Japan"
10406,https://myanimelist.net/people/10406/Nagako_Sakaki,http://ng-co.main.jp/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Nagako Sakaki,長子,沙垣,,0,"London, UK"
10407,https://myanimelist.net/people/10407/JUNNY,http://junny.sakura.ne.jp/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,JUNNY,,JUNNY,1974-08-28T00:00:00+00:00,1,"Osaka, Japan"
10408,https://myanimelist.net/people/10408/Kazuo_Katou,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kazuo Katou,和生,加藤,,1,"Osaka, Japan"
10409,https://myanimelist.net/people/10409/Ryuusaku_Chijiwa,http://www.geocities.jp/chiziestudio/,https://cdn.myanimelist.net/images/voiceactors/1/8811.jpg,Ryuusaku Chijiwa,竜策,千々和,1969-05-27T00:00:00+00:00,2,"Tokyo, Japan"
10410,https://myanimelist.net/people/10410/Satoshi_Yamaguchi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Satoshi Yamaguchi,智,山口,1984-12-09T00:00:00+00:00,2,"New York, USA"
10412,https://myanimelist.net/people/10412/Kumiko_Nakane,http://www.nakaneko.com/,https://cdn.myanimelist.net/images/voiceactors/1/8818.jpg,Kumiko Nakane,久美子,中根,,0,"London, UK"
10413,https://myanimelist.net/people/10413/Dicca_Suemitsu,http://dicca.org/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Dicca Suemitsu,ぢっか,すえみつ,,19,"Houston, USA"
10414,https://myanimelist.net/people/10414/Fumitoshi_Miyajima,http://www.81produce.co.jp/list.cgi?man+6271226153620,https://cdn.myanimelist.net/images/voiceactors/3/8824.jpg,Fumitoshi Miyajima,史年,宮島,,0,"London, UK"
10415,https://myanimelist.net/people/10415/POLYSICS,http://www.polysics.com/,https://cdn.myanimelist.net/images/voiceactors/2/8825.jpg,POLYSICS,,POLYSICS,,5,"London, UK"
10416,https://myanimelist.net/people/10416/Keisuke_Fujii,http://www.kenyu-office.com/profile/fujiikeisuke.html,https://cdn.myanimelist.net/images/voiceactors/3/8826.jpg,Keisuke Fujii,啓輔,藤井,1975-11-27T00:00:00+00:00,2,"Osaka, Japan"
10417,https://myanimelist.net/people/10417/Saki_Aoi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Saki Aoi,サキ,碧井,,1,"Tokyo, Japan"
10418,https://myanimelist.net/people/10418/Eri_Kumaki,,https://cdn.myanimelist.net/images/voiceactors/1/8831.jpg,Eri Kumaki,絵里,くまき,,0,"London, UK"
10419,https://myanimelist.net/people/10419/Kenji_Hayama,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kenji Hayama,賢二,羽山,,2,"London, UK"
10420,https://myanimelist.net/people/10420/Orson_Welles,,https://cdn.myanimelist.net/images/voiceactors/3/34625.jpg,Orson Welles,,,1915-05-06T00:00:00+00:00,31,"Houston, USA"
10421,https://myanimelist.net/people/10421/Katsutoshi_Sasaki,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Katsutoshi Sasaki,勝利,佐々木,1943-12-17T00:00:00+00:00,0,"Nagoya, Japan"
10422,https://myanimelist.net/people/10422/Chika_Houjou,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Chika Houjou,知佳,北條,,0,"Berlin, Germany"
10423,https://myanimelist.net/people/10423/Soyoko_Igari,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Soyoko Igari,そよ子,猪狩,,1,"Tokyo, Japan"
10424,https://myanimelist.net/people/10424/Ayumi_Kanou,http://bloomb.blog113.fc2.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Ayumi Kanou,アユミ,狩野,,1,"London, UK"
10425,https://myanimelist.net/people/10425/Maki_Makita,http://nekomakigami.2-d.jp/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Maki Makita,真記,蒔田,,2,"Osaka, Japan"
10426,https://myanimelist.net/people/10426/Daichi_Matsuse,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Daichi Matsuse,ダイチ,マツセ,1986-01-01T00:00:00+00:00,2,"London, UK"
10427,https://myanimelist.net/people/10427/Kenichi_Yatagai,,https://cdn.myanimelist.net/images/voiceactors/2/27615.jpg,Kenichi Yatagai,賢一,八谷,,0,"Los Angeles, USA"
10428,https://myanimelist.net/people/10428/Michio_Fukuda,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Michio Fukuda,道生,福田,1964-02-19T00:00:00+00:00,6,"Paris, France"
10429,https://myanimelist.net/people/10429/Takashi_Ikehata,,https://cdn.myanimelist.net/images/voiceactors/3/71880.jpg,Takashi Ikehata,隆史,池端,1958-02-10T00:00:00+00:00,2,"Tokyo, Japan"
10431,https://myanimelist.net/people/10431/Rina_Morimoto,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Rina Morimoto,里菜,森本,1966-11-14T00:00:00+00:00,0,"Houston, USA"
10432,https://myanimelist.net/people/10432/Robin_Nishi,http://rbn2c.nobody.jp/,https://cdn.myanimelist.net/images/voiceactors/2/53720.jpg,Robin Nishi,ロビン,西,1966-12-15T00:00:00+00:00,7,"Osaka, Japan"
10433,https://myanimelist.net/people/10433/Mirai_Shida,http://www.ken-on.co.jp/mirai/,https://cdn.myanimelist.net/images/voiceactors/2/18401.jpg,Mirai Shida,未来,志田,1993-05-10T00:00:00+00:00,68,"London, UK"
10434,https://myanimelist.net/people/10434/Uchouten,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Uchouten,有頂天,,,0,"Osaka, Japan"
10435,https://myanimelist.net/people/10435/Hiromitsu_Kanazawa,,https://cdn.myanimelist.net/images/voiceactors/2/35005.jpg,Hiromitsu Kanazawa,洪充,金澤,,7,"Tokyo, Japan"
10436,https://myanimelist.net/people/10436/Makoto_Nakamura,,https://cdn.myanimelist.net/images/voiceactors/1/12110.jpg,Makoto Nakamura,誠,中村,1970-04-16T00:00:00+00:00,2,"Paris, France"
10437,https://myanimelist.net/people/10437/Makoto_Furuta,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Makoto Furuta,誠,古田,,0,"Tokyo, Japan"
10438,https://myanimelist.net/people/10438/Sakura_Komatsu,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Sakura Komatsu,さくら,小松,,0,"Nagoya, Japan"
10439,https://myanimelist.net/people/10439/Hideo_Takahashi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Hideo Takahashi,秀雄,高橋,,4,"Madrid, Spain"
10440,https://myanimelist.net/people/10440/Yuya_Mori,http://www.fair-wind.jp/mori.htm,https://cdn.myanimelist.net/images/voiceactors/2/48461.jpg,Yuya Mori,悠也,森,1986-05-26T00:00:00+00:00,8,"Berlin, Germany"
10441,https://myanimelist.net/people/10441/Shigeru_Mogi,,https://cdn.myanimelist.net/images/voiceactors/3/8856.jpg,Shigeru Mogi,滋,茂木,1973-08-19T00:00:00+00:00,1,"Madrid, Spain"
10442,https://myanimelist.net/people/10442/Rintarou_Koike,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Rintarou Koike,倫太郎,小池,,1,"New York, USA"
10443,https://myanimelist.net/people/10443/Hatch,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Hatch,,ハッチ,,7,"Houston, USA"
10444,https://myanimelist.net/people/10444/Keiichi_Kuwabara,http://blog.livedoor.jp/forzajef/,https://cdn.myanimelist.net/images/voiceactors/2/13203.jpg,Keiichi Kuwabara,敬一,桑原,1980-12-26T00:00:00+00:00,0,"Berlin, Germany"
10445,https://myanimelist.net/people/10445/Masaru_Urakawa,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Masaru Urakawa,まさる,浦川,,0,"Osaka, Japan"
10446,https://myanimelist.net/people/10446/Hisafumi_Oda,,https://cdn.myanimelist.net/images/voiceactors/2/57426.jpg,Hisafumi Oda,久史,小田,1981-03-02T00:00:00+00:00,6,"Paris, France"
10447,https://myanimelist.net/people/10447/Bun_Katsuta,,https://cdn.myanimelist.net/images/voiceactors/1/45067.jpg,Bun Katsuta,文,勝田,,3,"Osaka, Japan"
10448,https://myanimelist.net/people/10448/DAIGO,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,DAIGO,,,1977-02-22T00:00:00+00:00,13,"São Paulo, Brazil"
10449,https://myanimelist.net/people/10449/coldrain,http://coldrain.jp/,https://cdn.myanimelist.net/images/voiceactors/1/8874.jpg,coldrain,,,,703,"London, UK"
10450,https://myanimelist.net/people/10450/Hiromi_Morishita,,https://cdn.myanimelist.net/images/voiceactors/2/44363.jpg,Hiromi Morishita,裕美,森下,1962-09-07T00:00:00+00:00,1,"Chicago, USA"
10451,https://myanimelist.net/people/10451/Nanase_Aikawa,http://www.nanase.jp,https://cdn.myanimelist.net/images/voiceactors/2/27669.jpg,Nanase Aikawa,七瀬,相川,1975-02-16T00:00:00+00:00,15,"Chicago, USA"
10452,https://myanimelist.net/people/10452/Tomo_Nagawa,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Tomo Nagawa,とも,仁和川,,0,"Yokohama, Japan"
10453,https://myanimelist.net/people/10453/Miyako_Suzuta,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Miyako Suzuta,美夜子,鈴田,,2,"New York, USA"
10454,https://myanimelist.net/people/10454/Hiroko_Kusunoki,,https://cdn.myanimelist.net/images/voiceactors/2/8882.jpg,Hiroko Kusunoki,浩子,楠,,0,"Paris, France"
10455,https://myanimelist.net/people/10455/Koichi_Bando,http://www.81produce.co.jp/list.cgi?man+5195350315030,https://cdn.myanimelist.net/images/voiceactors/3/8884.jpg,Koichi Bando,孝一,坂東,,2,"Houston, USA"
10456,https://myanimelist.net/people/10456/Ryou_Takahashi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Ryou Takahashi,燎央,高橋,,3,"Houston, USA"
10457,https://myanimelist.net/people/10457/Miecohouse_Matsumoto,http://nekoshaku.exblog.jp/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Miecohouse Matsumoto,ミーコハウス,松本,,7,"Yokohama, Japan"
10458,https://myanimelist.net/people/10458/Mayoko_Nanbu,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Mayoko Nanbu,美代子,南部,,0,"London, UK"
10459,https://myanimelist.net/people/10459/Junko_Sasaki,,https://cdn.myanimelist.net/images/voiceactors/1/9203.jpg,Junko Sasaki,潤子,佐々木,1960-04-19T00:00:00+00:00,0,"New York, USA"
10460,https://myanimelist.net/people/10460/Kyouko_Fumizuki,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kyouko Fumizuki,今日子,文月,,0,"Yokohama, Japan"
10461,https://myanimelist.net/people/10461/Ayumu_Asakura,,https://cdn.myanimelist.net/images/voiceactors/1/11392.jpg,Ayumu Asakura,歩,浅倉,1983-10-18T00:00:00+00:00,12,"Mexico City, Mexico"
10462,https://myanimelist.net/people/10462/Kelly_Ann_Hu,,https://cdn.myanimelist.net/images/voiceactors/1/13549.jpg,Kelly Ann Hu,,,1968-02-13T00:00:00+00:00,2,"Chicago, USA"
10463,https://myanimelist.net/people/10463/Ken_Wakui,,https://cdn.myanimelist.net/images/voiceactors/2/64493.jpg,Ken Wakui,健,和久井,,469,"Houston, USA"
10464,https://myanimelist.net/people/10464/Tetsuya,http://www.tetsuya.uk.com/,https://cdn.myanimelist.net/images/voiceactors/3/34413.jpg,Tetsuya,テツヤ,,1969-10-03T00:00:00+00:00,9,"Sydney, Australia"
10465,https://myanimelist.net/people/10465/Akemi_Maki,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Akemi Maki,あけみ,牧,,0,"New York, USA"
10466,https://myanimelist.net/people/10466/motai,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,motai,,motai,,0,"Mexico City, Mexico"
10467,https://myanimelist.net/people/10467/Ki-Ho_Chun,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Ki-Ho Chun,기호,전,,0,"London, UK"
10468,https://myanimelist.net/people/10468/Seika_Nakayama,http://www.nerimadorhouse.jp/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Seika Nakayama,星香,中山,,0,"London, UK"
10469,https://myanimelist.net/people/10469/Akira_Ishida,http://www1.odn.ne.jp/ishida/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Akira Ishida,あきら,石田,,18,"Nagoya, Japan"
10470,https://myanimelist.net/people/10470/Misako_Renbutsu,http://www.renbutsumisako.com/,https://cdn.myanimelist.net/images/voiceactors/2/8926.jpg,Misako Renbutsu,美沙子,蓮佛,1991-02-27T00:00:00+00:00,13,"Tokyo, Japan"
10471,https://myanimelist.net/people/10471/John_Myron,,https://cdn.myanimelist.net/images/voiceactors/3/8927.jpg,John Myron,,,,0,"Los Angeles, USA"
10472,https://myanimelist.net/people/10472/Tomosa_Murata,,https://cdn.myanimelist.net/images/voiceactors/1/10719.jpg,Tomosa Murata,知沙,村田,1981-02-05T00:00:00+00:00,824,"Tokyo, Japan"
10473,https://myanimelist.net/people/10473/Reece_Thompson,http://www.myspace.com/reecedanielthompson,https://cdn.myanimelist.net/images/voiceactors/3/8936.jpg,Reece Thompson,,,1988-11-22T00:00:00+00:00,0,"Tokyo, Japan"
10474,https://myanimelist.net/people/10474/Masaki_Satou,http://satomasaki.blog.so-net.ne.jp/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Masaki Satou,まさき,佐藤,,4,"San Francisco, USA"
10475,https://myanimelist.net/people/10475/Miyu_Inoue,http://most-entame.com/miyu,https://cdn.myanimelist.net/images/voiceactors/1/8941.jpg,Miyu Inoue,みゆ,井上,,25,"Paris, France"
10476,https://myanimelist.net/people/10476/Shinichi_Makinosaka,http://makinosaka.blog59.fc2.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Shinichi Makinosaka,シンイチ,牧野坂,,8,"Yokohama, Japan"
10477,https://myanimelist.net/people/10477/Michiyo_Yamazaki,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Michiyo Yamazaki,みちよ,山崎,,0,"Paris, France"
10478,https://myanimelist.net/people/10478/Ryuu_Mizunagi,http://blog.livedoor.jp/wcworx/,https://cdn.myanimelist.net/images/voiceactors/2/41422.jpg,Ryuu Mizunagi,竜,水薙,,30,"Mumbai, India"
10479,https://myanimelist.net/people/10479/Naoto_Yamakawa,http://yamanao.exblog.jp/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Naoto Yamakawa,直人,山川,,5,"Paris, France"
10481,https://myanimelist.net/people/10481/Yamato_Koganemaru,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yamato Koganemaru,大和,小金丸,1974-09-16T00:00:00+00:00,0,"Berlin, Germany"
10482,https://myanimelist.net/people/10482/Yuri_Tajima,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuri Tajima,悠理,田島,,0,"Paris, France"
10483,https://myanimelist.net/people/10483/Kazutoshi_Masaki,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kazutoshi Masaki,和寿,将貴,,0,"Nagoya, Japan"
10484,https://myanimelist.net/people/10484/Kariko_Koyama,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kariko Koyama,鹿梨子,小山,,0,"New York, USA"
10485,https://myanimelist.net/people/10485/Naoko_Kodama,http://nk.monaco.her.jp/?page=0&cid=37301,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Naoko Kodama,ナオコ,コダマ,,91,"Mumbai, India"
10486,https://myanimelist.net/people/10486/Jung_Ryul_Kim,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Jung Ryul Kim,정률,김,,0,"London, UK"
10487,https://myanimelist.net/people/10487/Yuka_Anri,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuka Anri,由香,安理,,0,"Berlin, Germany"
10488,https://myanimelist.net/people/10488/Kuzushiro,http://junkcastle1.blog50.fc2.com,https://cdn.myanimelist.net/images/voiceactors/3/8955.jpg,Kuzushiro,くずしろ,,,53,"Sydney, Australia"
10489,https://myanimelist.net/people/10489/Yuu_Tenmaru,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuu Tenmaru,ゆう,天丸,,1,"Nagoya, Japan"
10490,https://myanimelist.net/people/10490/Chise_Mori,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Chise Mori,,,,0,"New York, USA"
10491,https://myanimelist.net/people/10491/Toni_Rodríguez,,https://cdn.myanimelist.net/images/voiceactors/3/63436.jpg,Toni Rodríguez,,,1969-12-31T00:00:00+00:00,1,"London, UK"
10492,https://myanimelist.net/people/10492/Yuugo_Ishikawa,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuugo Ishikawa,優吾,石川,1960-02-09T00:00:00+00:00,2,"Tokyo, Japan"
10493,https://myanimelist.net/people/10493/Rayflower,http://www.jvcmusic.co.jp/rayflower/,https://cdn.myanimelist.net/images/voiceactors/3/8962.jpg,Rayflower,,レイフラワー,,14,"Houston, USA"
10494,https://myanimelist.net/people/10494/Ruu_Michian,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Ruu Michian,るう,路杏,,0,"Berlin, Germany"
10495,https://myanimelist.net/people/10495/Ryuuji_Mizuki,,https://cdn.myanimelist.net/images/voiceactors/3/20647.jpg,Ryuuji Mizuki,竜司,水木,,0,"London, UK"
10496,https://myanimelist.net/people/10496/Ryouhei_Nakao,http://www.aoni.co.jp/actor/na/nakao-ryouhei.html,https://cdn.myanimelist.net/images/voiceactors/1/17461.jpg,Ryouhei Nakao,良平,中尾,,0,"Sapporo, Japan"
10497,https://myanimelist.net/people/10497/Takashi_Hagino,http://www.nagarapro.co.jp/hagino/hagino_index.htm,https://cdn.myanimelist.net/images/voiceactors/1/8966.jpg,Takashi Hagino,崇,萩野,1973-05-27T00:00:00+00:00,5,"Paris, France"
10498,https://myanimelist.net/people/10498/ORI,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,O.RI,,O・RI,,7,"Osaka, Japan"
10499,https://myanimelist.net/people/10499/Ryuya_Kamino,http://ryu-ya.air-nifty.com,https://cdn.myanimelist.net/images/voiceactors/1/14099.jpg,Ryuya Kamino,龍也,上乃,,14,"Rome, Italy"
10500,https://myanimelist.net/people/10500/Shouko_Kuriki,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Shouko Kuriki,祥子,栗城,,0,"Osaka, Japan"
10501,https://myanimelist.net/people/10501/Yuu_Nakahara,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuu Nakahara,裕,中原,,1,"Madrid, Spain"
10502,https://myanimelist.net/people/10502/Youko_Nagayama,http://www.jvcmusic.co.jp/yoko/,https://cdn.myanimelist.net/images/voiceactors/1/8970.jpg,Youko Nagayama,洋子,長山,1968-01-13T00:00:00+00:00,3,"Chicago, USA"
